Month,DayOfWeek,DepTime,UniqueCarrier,Origin,Dest,Distance,DepTimeM,DepTimeCategorical,UniqueCarrier_OriginDest,UniqueCarrier_Origin,target
c-4,c-6,906,US,MCO,PHL,861,6,15,US_MCO_PHL,US_MCO,0
c-12,c-6,1341,OO,ORD,MEM,491,21,22,OO_ORD_MEM,OO_ORD,1
c-11,c-4,506,UA,DEN,SJC,948,26,8,UA_DEN_SJC,UA_DEN,0
c-7,c-5,460,AS,LAX,ANC,2345,40,7,AS_LAX_ANC,AS_LAX,0
c-5,c-6,1105,WN,OKC,HOU,419,25,18,WN_OKC_HOU,WN_OKC,0
c-11,c-2,596,CO,EWR,DEN,1605,56,9,CO_EWR_DEN,CO_EWR,1
c-5,c-4,593,MQ,DFW,MOB,540,53,9,MQ_DFW_MOB,MQ_DFW,1
c-8,c-2,1175,US,PIT,CLT,366,35,19,US_PIT_CLT,US_PIT,0
c-9,c-5,642,OO,SMX,LAX,135,42,10,OO_SMX_LAX,OO_SMX,1
c-12,c-4,937,DL,ATL,LGA,761,37,15,DL_ATL_LGA,DL_ATL,0
c-6,c-6,565,WN,TPA,FLL,197,25,9,WN_TPA_FLL,WN_TPA,0
c-8,c-7,1174,XE,EWR,STL,872,34,19,XE_EWR_STL,XE_EWR,1
c-4,c-7,1255,NW,DTW,PHL,453,55,20,NW_DTW_PHL,NW_DTW,0
c-11,c-1,786,XE,BWI,EWR,169,6,13,XE_BWI_EWR,XE_BWI,0
c-3,c-4,676,XE,CLE,PVD,540,16,11,XE_CLE_PVD,XE_CLE,0
c-5,c-5,1160,UA,BDL,IAD,326,20,19,UA_BDL_IAD,UA_BDL,0
c-1,c-4,486,MQ,STL,RDU,667,6,8,MQ_STL_RDU,MQ_STL,0
c-1,c-2,820,CO,SAT,IAH,191,40,13,CO_SAT_IAH,CO_SAT,0
c-1,c-3,873,WN,LAX,ABQ,677,33,14,WN_LAX_ABQ,WN_LAX,1
c-2,c-3,628,UA,DEN,ORD,888,28,10,UA_DEN_ORD,UA_DEN,1
c-5,c-5,666,NW,MDW,MSP,349,6,11,NW_MDW_MSP,NW_MDW,0
c-2,c-5,491,DL,SAT,ATL,874,11,8,DL_SAT_ATL,DL_SAT,0
c-7,c-3,877,XE,SAT,IAH,191,37,14,XE_SAT_IAH,XE_SAT,1
c-11,c-1,955,WN,MDW,SDF,271,55,15,WN_MDW_SDF,WN_MDW,1
c-8,c-5,474,OH,CVG,RIC,413,54,7,OH_CVG_RIC,OH_CVG,0
c-1,c-4,585,HP,PHX,DCA,1979,45,9,HP_PHX_DCA,HP_PHX,0
c-4,c-4,466,US,FLL,PIT,994,46,7,US_FLL_PIT,US_FLL,0
c-1,c-6,573,OO,GEG,SLC,546,33,9,OO_GEG_SLC,OO_GEG,0
c-10,c-5,415,XE,MCI,EWR,1092,55,6,XE_MCI_EWR,XE_MCI,0
c-9,c-1,853,DH,PVD,IAD,372,13,14,DH_PVD_IAD,DH_PVD,0
c-12,c-6,757,B6,SJU,JFK,1597,37,12,B6_SJU_JFK,B6_SJU,0
c-1,c-7,679,AS,LGB,SEA,965,19,11,AS_LGB_SEA,AS_LGB,0
c-9,c-1,360,CO,IAH,ATL,689,0,6,CO_IAH_ATL,CO_IAH,0
c-7,c-2,789,DL,ATL,MHT,952,9,13,DL_ATL_MHT,DL_ATL,0
c-4,c-2,455,XE,CLE,ALB,424,35,7,XE_CLE_ALB,XE_CLE,0
c-12,c-3,418,HP,FLL,PHX,1972,58,6,HP_FLL_PHX,HP_FLL,0
c-8,c-3,421,US,MHT,PHL,290,1,7,US_MHT_PHL,US_MHT,0
c-12,c-5,788,OO,ORD,JAX,865,8,13,OO_ORD_JAX,OO_ORD,0
c-12,c-1,625,AA,ELP,DFW,551,25,10,AA_ELP_DFW,AA_ELP,0
c-4,c-5,1310,OH,CVG,AZO,225,50,21,OH_CVG_AZO,OH_CVG,0
c-3,c-4,607,YV,DEN,RAP,301,7,10,YV_DEN_RAP,YV_DEN,0
c-3,c-5,950,B6,LAS,JFK,2248,50,15,B6_LAS_JFK,B6_LAS,0
c-2,c-1,510,FL,FLL,ATL,581,30,8,FL_FLL_ATL,FL_FLL,0
c-10,c-6,500,DH,IAD,CMH,299,20,8,DH_IAD_CMH,DH_IAD,0
c-2,c-1,675,DL,PNS,ATL,272,15,11,DL_PNS_ATL,DL_PNS,1
c-4,c-6,1017,OO,SLC,TWF,175,57,16,OO_SLC_TWF,OO_SLC,0
c-8,c-7,501,US,DEN,CLT,1337,21,8,US_DEN_CLT,US_DEN,0
c-2,c-7,781,MQ,SYR,ORD,607,1,13,MQ_SYR_ORD,MQ_SYR,0
c-6,c-4,1018,US,PHL,BUF,279,58,16,US_PHL_BUF,US_PHL,0
c-9,c-4,1235,B6,LAS,LGB,231,35,20,B6_LAS_LGB,B6_LAS,1
c-2,c-7,548,MQ,DFW,VPS,626,8,9,MQ_DFW_VPS,MQ_DFW,1
c-5,c-1,505,WN,MDW,MCI,405,25,8,WN_MDW_MCI,WN_MDW,0
c-5,c-1,960,WN,LAX,MCI,1363,0,16,WN_LAX_MCI,WN_LAX,1
c-1,c-1,539,US,JAX,CLT,329,59,8,US_JAX_CLT,US_JAX,0
c-1,c-3,1015,WN,IND,BWI,515,55,16,WN_IND_BWI,WN_IND,1
c-4,c-5,1165,OH,FNT,CVG,275,25,19,OH_FNT_CVG,OH_FNT,0
c-4,c-3,967,NW,MSP,DEN,680,7,16,NW_MSP_DEN,NW_MSP,1
c-7,c-5,717,WN,ELP,SAT,496,57,11,WN_ELP_SAT,WN_ELP,0
c-11,c-3,1142,WN,MCO,CMH,802,2,19,WN_MCO_CMH,WN_MCO,0
c-12,c-2,625,EV,ATL,BNA,214,25,10,EV_ATL_BNA,EV_ATL,0
c-1,c-5,1310,UA,DEN,MCI,533,50,21,UA_DEN_MCI,UA_DEN,1
c-1,c-5,780,AA,SFO,MIA,2585,0,13,AA_SFO_MIA,AA_SFO,0
c-9,c-4,798,F9,DEN,IND,977,18,13,F9_DEN_IND,F9_DEN,0
c-7,c-2,684,OH,BGR,BOS,201,24,11,OH_BGR_BOS,OH_BGR,0
c-11,c-1,1161,AA,LGA,MCO,950,21,19,AA_LGA_MCO,AA_LGA,1
c-6,c-4,1180,EV,TLH,ATL,223,40,19,EV_TLH_ATL,EV_TLH,0
c-2,c-3,386,MQ,MQT,GRB,134,26,6,MQ_MQT_GRB,MQ_MQT,0
c-11,c-3,1255,EV,CVG,HSV,325,55,20,EV_CVG_HSV,EV_CVG,0
c-4,c-5,538,OO,SFO,RNO,192,58,8,OO_SFO_RNO,OO_SFO,0
c-12,c-2,1240,XE,CLE,DFW,1021,40,20,XE_CLE_DFW,XE_CLE,0
c-10,c-4,604,HA,SAN,HNL,2614,4,10,HA_SAN_HNL,HA_SAN,0
c-10,c-4,828,AA,DFW,ABQ,569,48,13,AA_DFW_ABQ,AA_DFW,1
c-5,c-4,965,XE,CLE,MDT,280,5,16,XE_CLE_MDT,XE_CLE,0
c-1,c-7,884,DL,CVG,BOS,752,44,14,DL_CVG_BOS,DL_CVG,0
c-6,c-5,1141,US,PVD,PHL,238,1,19,US_PVD_PHL,US_PVD,1
c-11,c-7,552,CO,EWR,DFW,1372,12,9,CO_EWR_DFW,CO_EWR,0
c-11,c-7,1158,MQ,SBA,LAX,89,18,19,MQ_SBA_LAX,MQ_SBA,0
c-3,c-1,645,EV,ATL,VLD,208,45,10,EV_ATL_VLD,EV_ATL,1
c-1,c-5,825,EV,TRI,CVG,216,45,13,EV_TRI_CVG,EV_TRI,1
c-5,c-4,400,WN,SMF,ONT,389,40,6,WN_SMF_ONT,WN_SMF,0
c-9,c-3,1031,EV,DAB,ATL,366,11,17,EV_DAB_ATL,EV_DAB,1
c-1,c-1,764,XE,JAX,IAH,817,44,12,XE_JAX_IAH,XE_JAX,0
c-11,c-3,929,AA,SFO,LAX,337,29,15,AA_SFO_LAX,AA_SFO,0
c-4,c-5,830,WN,OAK,SLC,588,50,13,WN_OAK_SLC,WN_OAK,1
c-9,c-6,722,MQ,BOS,JFK,187,2,12,MQ_BOS_JFK,MQ_BOS,0
c-3,c-5,920,YV,TUS,PHX,110,20,15,YV_TUS_PHX,YV_TUS,0
c-10,c-3,1110,HP,LAX,LAS,236,30,18,HP_LAX_LAS,HP_LAX,0
c-11,c-7,968,UA,ORD,MCO,1005,8,16,UA_ORD_MCO,UA_ORD,0
c-1,c-2,1107,B6,JFK,BUR,2465,27,18,B6_JFK_BUR,B6_JFK,0
c-3,c-5,827,AA,STL,DCA,719,47,13,AA_STL_DCA,AA_STL,0
c-12,c-4,1106,US,TPA,PHL,920,26,18,US_TPA_PHL,US_TPA,1
c-11,c-2,1138,HA,LIH,HNL,102,58,18,HA_LIH_HNL,HA_LIH,1
c-6,c-3,506,US,PHL,BOS,280,26,8,US_PHL_BOS,US_PHL,0
c-7,c-6,1253,CO,IAH,TUL,429,53,20,CO_IAH_TUL,CO_IAH,0
c-2,c-4,519,XE,BHM,IAH,562,39,8,XE_BHM_IAH,XE_BHM,0
c-3,c-2,501,OO,SLC,MSP,991,21,8,OO_SLC_MSP,OO_SLC,0
c-12,c-2,583,OO,BFL,SFO,238,43,9,OO_BFL_SFO,OO_BFL,1
c-4,c-4,505,MQ,DFW,LIT,304,25,8,MQ_DFW_LIT,MQ_DFW,0
c-7,c-7,1140,WN,LAX,OAK,337,0,19,WN_LAX_OAK,WN_LAX,0
c-7,c-3,607,WN,TUS,LAX,451,7,10,WN_TUS_LAX,WN_TUS,0
c-11,c-2,1161,NW,MEM,MCO,683,21,19,NW_MEM_MCO,NW_MEM,0
c-6,c-6,970,DL,CVG,JFK,589,10,16,DL_CVG_JFK,DL_CVG,0
c-6,c-3,1321,CO,CLE,EWR,404,1,22,CO_CLE_EWR,CO_CLE,1
c-9,c-7,928,MQ,LAX,SAN,109,28,15,MQ_LAX_SAN,MQ_LAX,0
c-9,c-7,1195,AA,STL,DFW,551,55,19,AA_STL_DFW,AA_STL,1
c-9,c-5,1219,WN,BNA,LAS,1588,19,20,WN_BNA_LAS,WN_BNA,0
c-6,c-7,1239,UA,KOA,LAX,2504,39,20,UA_KOA_LAX,UA_KOA,0
c-9,c-3,964,NW,MSP,LAX,1536,4,16,NW_MSP_LAX,NW_MSP,1
c-1,c-6,605,YV,CLT,DFW,936,5,10,YV_CLT_DFW,YV_CLT,0
c-1,c-3,1025,WN,DAL,LBB,293,5,17,WN_DAL_LBB,WN_DAL,0
c-11,c-6,636,AA,DFW,BUR,1231,36,10,AA_DFW_BUR,AA_DFW,0
c-10,c-6,355,UA,GEG,DEN,836,55,5,UA_GEG_DEN,UA_GEG,0
c-6,c-1,965,F9,ATL,DEN,1199,5,16,F9_ATL_DEN,F9_ATL,0
c-1,c-7,1230,XE,CLE,DAY,162,30,20,XE_CLE_DAY,XE_CLE,0
c-12,c-5,897,WN,HOU,BHM,570,57,14,WN_HOU_BHM,WN_HOU,0
c-2,c-7,635,EV,FNT,ATL,644,35,10,EV_FNT_ATL,EV_FNT,0
c-6,c-6,945,OH,LEX,CVG,70,45,15,OH_LEX_CVG,OH_LEX,0
c-11,c-2,727,OO,FAT,LAX,209,7,12,OO_FAT_LAX,OO_FAT,0
c-5,c-5,819,DL,ATL,IND,432,39,13,DL_ATL_IND,DL_ATL,0
c-4,c-1,1229,HP,PHL,LAS,2176,29,20,HP_PHL_LAS,HP_PHL,0
c-1,c-1,416,DL,DAB,ATL,366,56,6,DL_DAB_ATL,DL_DAB,0
c-8,c-1,951,CO,EWR,BOS,200,51,15,CO_EWR_BOS,CO_EWR,1
c-9,c-4,519,MQ,MQT,ORD,303,39,8,MQ_MQT_ORD,MQ_MQT,0
c-3,c-3,503,XE,EWR,ALB,143,23,8,XE_EWR_ALB,XE_EWR,0
c-12,c-4,1137,AA,DFW,MCI,460,57,18,AA_DFW_MCI,AA_DFW,1
c-10,c-5,842,AA,DFW,LAX,1235,2,14,AA_DFW_LAX,AA_DFW,1
c-2,c-5,684,AA,DFW,BNA,631,24,11,AA_DFW_BNA,AA_DFW,0
c-8,c-1,912,UA,ORD,MSP,334,12,15,UA_ORD_MSP,UA_ORD,0
c-1,c-6,351,MQ,PIA,ORD,130,51,5,MQ_PIA_ORD,MQ_PIA,0
c-7,c-3,650,EV,ATL,STX,1638,50,10,EV_ATL_STX,EV_ATL,1
c-1,c-6,785,OO,IAH,TYR,163,5,13,OO_IAH_TYR,OO_IAH,0
c-6,c-2,763,AA,MIA,DFW,1121,43,12,AA_MIA_DFW,AA_MIA,1
c-11,c-3,771,CO,BWI,IAH,1235,51,12,CO_BWI_IAH,CO_BWI,1
c-10,c-1,800,EV,ATL,ABY,146,20,13,EV_ATL_ABY,EV_ATL,0
c-12,c-6,549,US,PIT,LAX,2136,9,9,US_PIT_LAX,US_PIT,0
c-12,c-3,886,WN,HOU,DAL,239,46,14,WN_HOU_DAL,WN_HOU,1
c-9,c-4,697,UA,PDX,ORD,1739,37,11,UA_PDX_ORD,UA_PDX,0
c-12,c-2,1162,MQ,DFW,SHV,190,22,19,MQ_DFW_SHV,MQ_DFW,0
c-5,c-7,925,AQ,LIH,HNL,102,25,15,AQ_LIH_HNL,AQ_LIH,0
c-2,c-2,578,WN,OAK,ONT,361,38,9,WN_OAK_ONT,WN_OAK,0
c-3,c-4,945,DL,CAE,ATL,191,45,15,DL_CAE_ATL,DL_CAE,0
c-5,c-6,1110,UA,DEN,ONT,819,30,18,UA_DEN_ONT,UA_DEN,0
c-9,c-5,1301,UA,IAD,MCO,758,41,21,UA_IAD_MCO,UA_IAD,0
c-1,c-4,1154,XE,IAH,XNA,438,14,19,XE_IAH_XNA,XE_IAH,0
c-9,c-5,480,WN,BWI,BHM,682,0,8,WN_BWI_BHM,WN_BWI,0
c-7,c-7,914,DH,IAD,SYR,296,14,15,DH_IAD_SYR,DH_IAD,0
c-11,c-7,1103,XE,CHS,EWR,628,23,18,XE_CHS_EWR,XE_CHS,0
c-6,c-7,519,UA,MCO,DEN,1545,39,8,UA_MCO_DEN,UA_MCO,0
c-3,c-5,659,XE,IAH,BTR,253,59,10,XE_IAH_BTR,XE_IAH,0
c-8,c-4,389,MQ,MEM,ORD,491,29,6,MQ_MEM_ORD,MQ_MEM,0
c-8,c-2,1235,OH,RDU,CVG,390,35,20,OH_RDU_CVG,OH_RDU,0
c-7,c-4,391,AA,DFW,EWR,1372,31,6,AA_DFW_EWR,AA_DFW,0
c-7,c-3,1025,WN,BDL,BWI,283,5,17,WN_BDL_BWI,WN_BDL,0
c-8,c-7,1225,MQ,BTR,DFW,383,25,20,MQ_BTR_DFW,MQ_BTR,1
c-10,c-1,1139,WN,SAT,DAL,248,59,18,WN_SAT_DAL,WN_SAT,0
c-7,c-4,1000,OO,BZN,SLC,347,40,16,OO_BZN_SLC,OO_BZN,0
c-5,c-1,532,XE,COS,IAH,809,52,8,XE_COS_IAH,XE_COS,0
c-7,c-4,994,EV,BHM,ATL,134,34,16,EV_BHM_ATL,EV_BHM,1
c-5,c-7,1184,B6,MCO,JFK,944,44,19,B6_MCO_JFK,B6_MCO,0
c-8,c-7,1025,UA,LGA,DEN,1619,5,17,UA_LGA_DEN,UA_LGA,0
c-8,c-7,873,NW,MDW,MSP,349,33,14,NW_MDW_MSP,NW_MDW,0
c-5,c-5,1065,WN,BHM,MSY,321,45,17,WN_BHM_MSY,WN_BHM,1
c-6,c-2,1306,UA,SFO,LAX,337,46,21,UA_SFO_LAX,UA_SFO,1
c-7,c-2,1158,OH,MDW,ATL,590,18,19,OH_MDW_ATL,OH_MDW,1
c-2,c-5,523,MQ,DFW,SGF,364,43,8,MQ_DFW_SGF,MQ_DFW,0
c-3,c-7,1289,DL,ATL,SAT,874,29,21,DL_ATL_SAT,DL_ATL,0
c-2,c-2,714,AA,ORD,LGA,733,54,11,AA_ORD_LGA,AA_ORD,0
c-9,c-3,458,NW,GRR,MEM,591,38,7,NW_GRR_MEM,NW_GRR,0
c-10,c-7,1154,FL,BWI,BOS,370,14,19,FL_BWI_BOS,FL_BWI,0
c-10,c-7,810,YV,ORF,IAD,157,30,13,YV_ORF_IAD,YV_ORF,1
c-4,c-6,508,EV,CVG,GSP,317,28,8,EV_CVG_GSP,EV_CVG,0
c-5,c-2,700,OH,CLT,CVG,335,40,11,OH_CLT_CVG,OH_CLT,0
c-12,c-2,778,EV,ATL,AUS,813,58,12,EV_ATL_AUS,EV_ATL,0
c-6,c-4,790,XE,IAH,MOB,427,10,13,XE_IAH_MOB,XE_IAH,0
c-11,c-3,362,DL,LGA,ATL,761,2,6,DL_LGA_ATL,DL_LGA,0
c-12,c-1,810,OO,PIH,SLC,150,30,13,OO_PIH_SLC,OO_PIH,0
c-12,c-3,430,WN,DEN,MDW,895,10,7,WN_DEN_MDW,WN_DEN,0
c-7,c-1,1100,OH,MCO,MLI,1036,20,18,OH_MCO_MLI,OH_MCO,0
c-12,c-7,1066,FL,DAY,BWI,406,46,17,FL_DAY_BWI,FL_DAY,0
c-1,c-7,781,AA,LAX,DEN,862,1,13,AA_LAX_DEN,AA_LAX,0
c-12,c-3,610,FL,ATL,LGA,761,10,10,FL_ATL_LGA,FL_ATL,0
c-9,c-7,394,NW,DSM,MSP,232,34,6,NW_DSM_MSP,NW_DSM,0
c-9,c-5,396,MQ,SPS,DFW,113,36,6,MQ_SPS_DFW,MQ_SPS,0
c-3,c-2,789,XE,BHM,IAH,562,9,13,XE_BHM_IAH,XE_BHM,0
c-7,c-7,543,DL,FLL,ATL,581,3,9,DL_FLL_ATL,DL_FLL,1
c-2,c-5,750,US,MCO,PHL,861,30,12,US_MCO_PHL,US_MCO,0
c-10,c-7,886,OO,ORD,MKE,67,46,14,OO_ORD_MKE,OO_ORD,0
c-3,c-6,656,MQ,BOS,RDU,612,56,10,MQ_BOS_RDU,MQ_BOS,0
c-11,c-7,687,WN,PBI,BWI,883,27,11,WN_PBI_BWI,WN_PBI,0
c-6,c-1,1105,MQ,FAT,LAX,209,25,18,MQ_FAT_LAX,MQ_FAT,0
c-8,c-2,804,CO,DFW,IAH,224,24,13,CO_DFW_IAH,CO_DFW,0
c-1,c-2,573,MQ,ORD,JAX,865,33,9,MQ_ORD_JAX,MQ_ORD,0
c-2,c-5,614,AA,SJC,ORD,1829,14,10,AA_SJC_ORD,AA_SJC,1
c-12,c-7,1015,DL,IAH,ATL,689,55,16,DL_IAH_ATL,DL_IAH,0
c-5,c-5,828,OO,DEN,MEM,872,48,13,OO_DEN_MEM,OO_DEN,0
c-4,c-7,767,DL,ATL,BNA,214,47,12,DL_ATL_BNA,DL_ATL,0
c-8,c-6,394,NW,SMF,MSP,1518,34,6,NW_SMF_MSP,NW_SMF,0
c-2,c-7,1214,OH,CVG,PIT,256,14,20,OH_CVG_PIT,OH_CVG,0
c-3,c-1,1005,WN,PHL,MDW,668,45,16,WN_PHL_MDW,WN_PHL,0
c-5,c-7,671,AA,ATL,LGA,761,11,11,AA_ATL_LGA,AA_ATL,0
c-3,c-7,554,UA,LAX,LIH,2615,14,9,UA_LAX_LIH,UA_LAX,0
c-6,c-1,725,EV,MDW,ATL,590,5,12,EV_MDW_ATL,EV_MDW,1
c-2,c-6,1068,US,PHL,IND,587,48,17,US_PHL_IND,US_PHL,0
c-3,c-5,480,WN,CMH,MDW,284,0,8,WN_CMH_MDW,WN_CMH,0
c-3,c-2,472,FL,ATL,TPA,406,52,7,FL_ATL_TPA,FL_ATL,0
c-5,c-2,1176,DL,ATL,SAN,1891,36,19,DL_ATL_SAN,DL_ATL,1
c-2,c-4,351,CO,DCA,IAH,1208,51,5,CO_DCA_IAH,CO_DCA,0
c-1,c-1,941,DL,ATL,ORD,606,41,15,DL_ATL_ORD,DL_ATL,0
c-8,c-4,496,DL,FLL,ATL,581,16,8,DL_FLL_ATL,DL_FLL,0
c-12,c-6,919,NW,MSP,MDW,349,19,15,NW_MSP_MDW,NW_MSP,0
c-8,c-5,1030,EV,MOB,ATL,302,10,17,EV_MOB_ATL,EV_MOB,0
c-6,c-4,385,UA,MCO,ORD,1005,25,6,UA_MCO_ORD,UA_MCO,0
c-11,c-3,548,UA,LAX,BOS,2611,8,9,UA_LAX_BOS,UA_LAX,0
c-4,c-7,1071,US,BUF,DCA,296,51,17,US_BUF_DCA,US_BUF,0
c-6,c-4,627,MQ,DFW,DSM,624,27,10,MQ_DFW_DSM,MQ_DFW,0
c-6,c-6,772,DL,BHM,ATL,134,52,12,DL_BHM_ATL,DL_BHM,0
c-10,c-2,401,AA,LAX,DEN,862,41,6,AA_LAX_DEN,AA_LAX,0
c-1,c-1,1233,AA,DFW,ABQ,569,33,20,AA_DFW_ABQ,AA_DFW,0
c-2,c-6,1103,UA,ORD,PVD,849,23,18,UA_ORD_PVD,UA_ORD,1
c-4,c-1,1204,AS,SNA,SEA,978,4,20,AS_SNA_SEA,AS_SNA,0
c-9,c-6,845,AA,DFW,SAT,247,5,14,AA_DFW_SAT,AA_DFW,0
c-3,c-7,381,UA,SJC,ORD,1829,21,6,UA_SJC_ORD,UA_SJC,0
c-10,c-7,1058,OH,ATL,BUF,712,38,17,OH_ATL_BUF,OH_ATL,1
c-12,c-5,507,UA,ORD,DCA,612,27,8,UA_ORD_DCA,UA_ORD,1
c-6,c-6,505,US,BDL,MCO,1050,25,8,US_BDL_MCO,US_BDL,0
c-5,c-2,1182,AA,ORD,BOS,867,42,19,AA_ORD_BOS,AA_ORD,0
c-7,c-5,572,EV,PFN,ATL,247,32,9,EV_PFN_ATL,EV_PFN,0
c-5,c-5,737,AA,DFW,BUR,1231,17,12,AA_DFW_BUR,AA_DFW,0
c-5,c-7,618,UA,ORD,SEA,1721,18,10,UA_ORD_SEA,UA_ORD,1
c-7,c-2,489,DL,CVG,LGA,585,9,8,DL_CVG_LGA,DL_CVG,0
c-12,c-3,632,DL,PBI,ATL,545,32,10,DL_PBI_ATL,DL_PBI,0
c-3,c-1,665,UA,DEN,LGA,1619,5,11,UA_DEN_LGA,UA_DEN,1
c-2,c-5,418,AA,SFO,MIA,2585,58,6,AA_SFO_MIA,AA_SFO,0
c-4,c-7,990,MQ,ORD,ROC,528,30,16,MQ_ORD_ROC,MQ_ORD,1
c-2,c-3,835,OO,ORD,BHM,584,55,13,OO_ORD_BHM,OO_ORD,0
c-12,c-3,1128,MQ,TUL,ORD,585,48,18,MQ_TUL_ORD,MQ_TUL,0
c-7,c-2,1261,NW,MSP,FAR,223,1,21,NW_MSP_FAR,NW_MSP,0
c-6,c-6,770,MQ,CMH,LGA,478,50,12,MQ_CMH_LGA,MQ_CMH,1
c-3,c-4,705,EV,ATL,HSV,151,45,11,EV_ATL_HSV,EV_ATL,1
c-5,c-7,1002,UA,SFO,DEN,967,42,16,UA_SFO_DEN,UA_SFO,0
c-11,c-4,355,TZ,LGA,MDW,725,55,5,TZ_LGA_MDW,TZ_LGA,0
c-10,c-5,994,DL,CVG,SNA,1877,34,16,DL_CVG_SNA,DL_CVG,0
c-12,c-2,1332,XE,ORF,EWR,284,12,22,XE_ORF_EWR,XE_ORF,1
c-12,c-1,679,DL,PBI,LGA,1035,19,11,DL_PBI_LGA,DL_PBI,0
c-4,c-5,992,MQ,STL,BOS,1046,32,16,MQ_STL_BOS,MQ_STL,1
c-6,c-7,837,AA,IAH,MIA,964,57,13,AA_IAH_MIA,AA_IAH,0
c-3,c-3,1176,B6,TPA,BOS,1185,36,19,B6_TPA_BOS,B6_TPA,0
c-10,c-6,1170,OH,JFK,BOS,187,30,19,OH_JFK_BOS,OH_JFK,1
c-12,c-4,875,AA,STL,DFW,551,35,14,AA_STL_DFW,AA_STL,0
c-9,c-4,1045,AA,LAX,ORD,1745,25,17,AA_LAX_ORD,AA_LAX,0
c-11,c-6,1012,DL,DCA,ATL,547,52,16,DL_DCA_ATL,DL_DCA,0
c-9,c-7,890,DL,SLC,PHX,507,50,14,DL_SLC_PHX,DL_SLC,0
c-1,c-4,1001,UA,DEN,PHL,1557,41,16,UA_DEN_PHL,UA_DEN,0
c-12,c-1,621,HA,HNL,ITO,216,21,10,HA_HNL_ITO,HA_HNL,0
c-12,c-1,808,OO,FAR,ORD,557,28,13,OO_FAR_ORD,OO_FAR,0
c-10,c-5,934,MQ,EVV,DFW,642,34,15,MQ_EVV_DFW,MQ_EVV,1
c-9,c-4,1314,YV,HNL,KOA,163,54,21,YV_HNL_KOA,YV_HNL,1
c-9,c-1,356,UA,BOS,ORD,867,56,5,UA_BOS_ORD,UA_BOS,0
c-1,c-5,422,MQ,MAF,DFW,309,2,7,MQ_MAF_DFW,MQ_MAF,0
c-5,c-3,1438,HP,LAS,LAX,236,58,23,HP_LAS_LAX,HP_LAS,0
c-7,c-4,410,XE,GSP,IAH,838,50,6,XE_GSP_IAH,XE_GSP,0
c-12,c-5,1132,UA,MCO,DEN,1545,52,18,UA_MCO_DEN,UA_MCO,1
c-5,c-5,1188,AA,ORD,LGA,733,48,19,AA_ORD_LGA,AA_ORD,1
c-11,c-3,1270,UA,ORD,CLE,316,10,21,UA_ORD_CLE,UA_ORD,0
c-12,c-5,853,FL,JAX,ATL,270,13,14,FL_JAX_ATL,FL_JAX,0
c-6,c-4,1020,B6,TPA,JFK,1005,0,17,B6_TPA_JFK,B6_TPA,1
c-7,c-4,431,UA,LAX,DFW,1235,11,7,UA_LAX_DFW,UA_LAX,0
c-6,c-6,495,WN,BDL,MDW,777,15,8,WN_BDL_MDW,WN_BDL,0
c-2,c-6,1343,AS,LAS,SEA,866,23,22,AS_LAS_SEA,AS_LAS,0
c-7,c-1,795,AA,CMH,DFW,927,15,13,AA_CMH_DFW,AA_CMH,0
c-9,c-7,618,NW,BOS,DTW,632,18,10,NW_BOS_DTW,NW_BOS,0
c-3,c-3,1127,CO,IAH,PBI,956,47,18,CO_IAH_PBI,CO_IAH,0
c-7,c-3,704,MQ,DFW,SGF,364,44,11,MQ_DFW_SGF,MQ_DFW,0
c-4,c-1,1104,CO,BOS,EWR,200,24,18,CO_BOS_EWR,CO_BOS,0
c-12,c-3,488,XE,MSY,EWR,1167,8,8,XE_MSY_EWR,XE_MSY,1
c-12,c-6,507,MQ,LGA,RDU,431,27,8,MQ_LGA_RDU,MQ_LGA,0
c-4,c-6,1167,UA,ORD,MHT,843,27,19,UA_ORD_MHT,UA_ORD,0
c-8,c-5,648,AS,SEA,KTN,680,48,10,AS_SEA_KTN,AS_SEA,1
c-2,c-1,1135,WN,DAL,AUS,189,55,18,WN_DAL_AUS,WN_DAL,1
c-7,c-2,530,WN,SJC,RNO,188,50,8,WN_SJC_RNO,WN_SJC,0
c-3,c-1,1048,NW,MKE,DTW,238,28,17,NW_MKE_DTW,NW_MKE,0
c-3,c-7,1286,XE,IAH,LFT,201,26,21,XE_IAH_LFT,XE_IAH,0
c-10,c-2,1184,MQ,DFW,GGG,140,44,19,MQ_DFW_GGG,MQ_DFW,0
c-10,c-2,1131,F9,DEN,CAK,1224,51,18,F9_DEN_CAK,F9_DEN,0
c-5,c-3,385,WN,TUS,ABQ,321,25,6,WN_TUS_ABQ,WN_TUS,0
c-8,c-5,1181,XE,IAH,SAV,851,41,19,XE_IAH_SAV,XE_IAH,0
c-6,c-1,1140,UA,BOS,IAD,413,0,19,UA_BOS_IAD,UA_BOS,0
c-8,c-4,575,DL,ATL,SMF,2092,35,9,DL_ATL_SMF,DL_ATL,0
c-9,c-2,1081,CO,CMH,IAH,986,1,18,CO_CMH_IAH,CO_CMH,0
c-10,c-5,588,EV,ROA,ATL,357,48,9,EV_ROA_ATL,EV_ROA,0
c-4,c-2,524,DL,ATL,DEN,1199,44,8,DL_ATL_DEN,DL_ATL,0
c-6,c-2,690,US,CLT,RSW,600,30,11,US_CLT_RSW,US_CLT,0
